score,dataset,feature_count,dataset_size,number_of_classes,model,ensemble,ensemble_size,voting_system
0.648631410542,glass,9,214,6,svm,Random Subspace,25,Arithmetic Mean
0.911769374416,ionosphere,34,351,2,svm,Random Subspace,40,Majority Voting
0.703583378549,tic_tac_toe,27,958,2,svm,Random Subspace,20,Majority Voting
0.926666666667,iris,4,150,3,svm,Random Subspace,50,Majority Voting
0.724072249589,breast_cancer,43,286,2,svm,Random Subspace,40,Arithmetic Mean
0.708856370953,tic_tac_toe,27,958,2,svm,Random Subspace,12,Arithmetic Mean
0.790476190476,spect,44,267,2,svm,Random Subspace,40,Arithmetic Mean
0.974819401445,dermatology,130,358,6,svm,Random Subspace,25,Majority Voting
0.713472906404,breast_cancer,43,286,2,svm,Random Subspace,50,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,40,Majority Voting
0.920562770563,thyroid,5,215,3,svm,Random Subspace,30,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,40,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,40,Arithmetic Mean
0.926666666667,iris,4,150,3,svm,Random Subspace,50,Arithmetic Mean
0.648111335651,glass,9,214,6,svm,Random Subspace,30,Arithmetic Mean
0.947191180912,house_votes,48,435,2,svm,Random Subspace,40,Arithmetic Mean
0.983006535948,wine,13,178,3,svm,Random Subspace,40,Arithmetic Mean
0.974673202614,dermatology,130,358,6,svm,Random Subspace,15,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,40,Majority Voting
0.8549752331,crx,46,653,2,svm,Random Subspace,25,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,40,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,40,Arithmetic Mean
0.917161531279,ionosphere,34,351,2,svm,Random Subspace,40,Arithmetic Mean
0.911605975724,ionosphere,34,351,2,svm,Random Subspace,50,Majority Voting
0.972187822497,wine,13,178,3,svm,Random Subspace,50,Majority Voting
0.911471861472,thyroid,5,215,3,svm,Random Subspace,30,Arithmetic Mean
0.708769329897,tic_tac_toe,27,958,2,svm,Random Subspace,15,Arithmetic Mean
0.793772893773,spect,44,267,2,svm,Random Subspace,50,Majority Voting
0.727643678161,breast_cancer,43,286,2,svm,Random Subspace,50,Arithmetic Mean
0.985930512556,dermatology,130,358,6,svm,Random Subspace,30,Majority Voting
0.388369900843,yeast,11,1479,9,svm,Random Subspace,4,Majority Voting
0.851448135198,crx,46,653,2,svm,Random Subspace,20,Arithmetic Mean
0.848559877622,crx,46,653,2,svm,Random Subspace,30,Majority Voting
0.656095525375,glass,9,214,6,svm,Random Subspace,40,Majority Voting
0.43608749899,yeast,11,1479,9,svm,Random Subspace,2,Arithmetic Mean
0.926666666667,iris,4,150,3,svm,Random Subspace,60,Majority Voting
0.716116047206,tic_tac_toe,27,958,2,svm,Random Subspace,25,Majority Voting
0.813736021942,urban_land_cover,147,675,9,svm,Random Subspace,4,Arithmetic Mean
0.949408537199,house_votes,48,435,2,svm,Random Subspace,50,Majority Voting
0.78663003663,spect,44,267,2,svm,Random Subspace,50,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,50,Majority Voting
0.911255411255,thyroid,5,215,3,svm,Random Subspace,40,Majority Voting
0.983006535948,wine,13,178,3,svm,Random Subspace,50,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,50,Majority Voting
0.710024630542,breast_cancer,43,286,2,svm,Random Subspace,60,Majority Voting
0.917324929972,ionosphere,34,351,2,svm,Random Subspace,50,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,50,Arithmetic Mean
0.81106288253,urban_land_cover,147,675,9,svm,Random Subspace,6,Majority Voting
0.64244033998,glass,9,214,6,svm,Random Subspace,50,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,50,Arithmetic Mean
0.893333333333,iris,4,150,3,svm,Random Subspace,60,Arithmetic Mean
0.703538614578,tic_tac_toe,27,958,2,svm,Random Subspace,30,Majority Voting
0.974819401445,dermatology,130,358,6,svm,Random Subspace,20,Arithmetic Mean
0.930086580087,thyroid,5,215,3,svm,Random Subspace,40,Arithmetic Mean
0.983006535948,wine,13,178,3,svm,Random Subspace,60,Majority Voting
0.710788456321,tic_tac_toe,27,958,2,svm,Random Subspace,20,Arithmetic Mean
0.944702003423,house_votes,48,435,2,svm,Random Subspace,50,Arithmetic Mean
0.867049096737,crx,46,653,2,svm,Random Subspace,25,Arithmetic Mean
0.914383753501,ionosphere,34,351,2,svm,Random Subspace,60,Majority Voting
0.647202244742,glass,9,214,6,svm,Random Subspace,40,Arithmetic Mean
0.969100447196,dermatology,130,358,6,svm,Random Subspace,25,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,50,Majority Voting
0.78663003663,spect,44,267,2,svm,Random Subspace,60,Majority Voting
0.90670995671,thyroid,5,215,3,svm,Random Subspace,50,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,50,Arithmetic Mean
0.723825944171,breast_cancer,43,286,2,svm,Random Subspace,60,Arithmetic Mean
0.949083861875,house_votes,48,435,2,svm,Random Subspace,60,Majority Voting
0.977614379085,dermatology,130,358,6,svm,Random Subspace,40,Majority Voting
0.863995483683,crx,46,653,2,svm,Random Subspace,30,Arithmetic Mean
0.983006535948,wine,13,178,3,svm,Random Subspace,60,Arithmetic Mean
0.816935469023,urban_land_cover,147,675,9,svm,Random Subspace,8,Majority Voting
0.419403827993,yeast,11,1479,9,svm,Random Subspace,6,Majority Voting
0.863805361305,crx,46,653,2,svm,Random Subspace,40,Majority Voting
0.78663003663,spect,44,267,2,svm,Random Subspace,60,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,60,Majority Voting
0.634870228932,glass,9,214,6,svm,Random Subspace,50,Arithmetic Mean
0.913333333333,iris,4,150,3,svm,Random Subspace,70,Majority Voting
0.70657635468,breast_cancer,43,286,2,svm,Random Subspace,70,Majority Voting
0.930303030303,thyroid,5,215,3,svm,Random Subspace,50,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,60,Majority Voting
0.92010270775,ionosphere,34,351,2,svm,Random Subspace,60,Arithmetic Mean
0.662004616284,glass,9,214,6,svm,Random Subspace,60,Majority Voting
